Shipment Number,Fulfillment Type,Shipment Created At,Shipment Status,Fulfiller Name,Accepted At,Product Title,EAN,Sku,Qty,MRP,Promotion Amt,Shipping Charge,Item Total,Payment Method Used,Tracking Code,Shipping Agent Code,Invoice Id,Acceptance TAT Date & Time
17547609681751298290J,RFC Shipment,2025-08-09 23:06:08 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-10 13:37:14 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,COD,SF1961278786JIM,Shadowfax,S06ENB5AKFA07151,2025-08-10 17:06:08 +0530
17547645470961982309J,RFC Shipment,2025-08-10 00:05:47 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-10 15:00:05 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,COD,115761162609833,Delhivery,S06ENB5AKFA07169,2025-08-10 18:05:47 +0530
17547669083121354531J,RFC Shipment,2025-08-10 00:45:08 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-10 13:59:43 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,COD,SF1961293164JIM,Shadowfax,S06ENB5AKFA07154,2025-08-10 18:45:08 +0530
17547681640481920442J,RFC Shipment,2025-08-10 01:06:04 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-10 15:12:59 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,485.9,0.0,764.1,COD,115761162611454,Delhivery,S06ENB5AKFA07171,2025-08-10 19:06:04 +0530
17547709302051882560J,RFC Shipment,2025-08-10 01:52:10 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-10 14:00:38 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,Prepaid_Payments,SF1961293952JIM,Shadowfax,S06ENB5AKFA07155,2025-08-10 19:52:10 +0530
17547748951091217274J,RFC Shipment,2025-08-10 02:58:15 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-10 11:56:55 +0530,Jivo Cold Pressed Sunflower Oil  5 Ltr - Chemical free,,Sunflower 5 ltr,2,1350.0,600.0,0.0,2100.0,COD,21194011445360,Delhivery,S06ENB5AKFA07139,2025-08-10 20:58:15 +0530
17547936435891844812J,RFC Shipment,2025-08-10 08:10:44 +0530,canceled,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,0,1250.0,0.0,0.0,0.0,COD,,,,2025-08-10 11:10:44 +0530
17547944512931165918J,RFC Shipment,2025-08-10 08:24:11 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-10 12:05:55 +0530,Jivo Cold Pressed Sunflower Oil  5 Ltr - Chemical free,,Sunflower 5 ltr,1,1350.0,300.0,0.0,1050.0,Prepaid_Payments,SF1961027623JIM,Shadowfax,S06ENB5AKFA07142,2025-08-10 11:24:11 +0530
17547948646051313380J,RFC Shipment,2025-08-10 08:31:05 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-10 14:15:40 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,2,1250.0,802.0,0.0,1698.0,COD,SF1961306360JIM,Shadowfax,S06ENB5AKFA07161,2025-08-10 11:31:05 +0530
17547960267571446387J,RFC Shipment,2025-08-10 08:50:27 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-10 10:50:20 +0530,Jivo Cold Pressed oil Groundnut Oil - 5 Litre | Peanut Oil |Natural Cooking Oil | Chemical Free,,Groundnut oil 5L,1,2800.0,1601.0,0.0,1199.0,Prepaid_Payments,SF1960957227JIM,Shadowfax,S06ENB5AKFA07136,2025-08-10 11:50:27 +0530
17547966356421135403J,RFC Shipment,2025-08-10 09:00:36 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-10 13:38:32 +0530,Jivo Gold Refined Oil Blend of Rice Bran oil & Sunflower oil 5 litre,,Jivo Gold_5 Ltr,1,1049.0,199.0,0.0,850.0,COD,SF1961279591JIM,Shadowfax,S06ENB5AKFA07152,2025-08-10 12:00:36 +0530
17547980625091838515J,RFC Shipment,2025-08-10 09:24:23 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-10 14:29:18 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,COD,115761162604616,Delhivery,S06ENB5AKFA07162,2025-08-10 12:24:23 +0530
17547981688641666788J,RFC Shipment,2025-08-10 09:26:09 +0530,canceled,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,0,1250.0,0.0,0.0,0.0,Prepaid_Payments,,,,2025-08-10 12:26:09 +0530
17547984426971372683J,RFC Shipment,2025-08-10 09:30:43 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-10 13:34:37 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,485.9,0.0,764.1,COD,SF1961277586JIM,Shadowfax,S06ENB5AKFA07150,2025-08-10 12:30:43 +0530
17547990947511256532J,RFC Shipment,2025-08-10 09:41:36 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-10 16:50:53 +0530,"Jivo Extra Virgin Olive Oil, 1L for Dressings, Salad and Soups, Dips & Marinades.",,Extra Virgin Olive Oil 1 ltr,3,1590.0,2673.0,0.0,2097.0,Prepaid_Payments,SF1961438364JIM,Shadowfax,S06ENB5AKFA07182,2025-08-10 12:41:36 +0530
17547991653061030059J,RFC Shipment,2025-08-10 09:42:45 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-10 14:55:19 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,2,1250.0,802.0,0.0,1698.0,COD,SF1961359252JIM,Shadowfax,S06ENB5AKFA07165,2025-08-10 12:42:45 +0530
17547993486301499847J,RFC Shipment,2025-08-10 09:45:49 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-10 13:22:30 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,Prepaid_Payments,SF1961271480JIM,Shadowfax,S06ENB5AKFA07146,2025-08-10 12:45:49 +0530
17548003614551651995J,RFC Shipment,2025-08-10 10:02:45 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-10 13:24:39 +0530,"Jivo Canola Cold Press Oil, 5 Ltr Healthiest Cooking Oil (Pack of 1)",,5 Ltr Canola,1,1650.0,451.0,0.0,1199.0,Prepaid_Payments,SF1961272423JIM,Shadowfax,S06ENB5AKFA07147,2025-08-10 13:02:45 +0530
17548008693701036950J,RFC Shipment,2025-08-10 10:11:10 +0530,canceled,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed Sunflower Oil  5 Ltr - Chemical free,,Sunflower 5 ltr,0,1350.0,0.0,0.0,0.0,COD,,,,2025-08-10 13:11:10 +0530
17548013110621432539J,RFC Shipment,2025-08-10 10:18:32 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-10 14:56:51 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,2,1250.0,802.0,0.0,1698.0,COD,21194011446745,Delhivery,S06ENB5AKFA07167,2025-08-10 13:18:32 +0530
17548015201301400819J,RFC Shipment,2025-08-10 10:22:00 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-10 14:55:34 +0530,"Jivo Canola Cold Press Oil, 5 Ltr Healthiest Cooking Oil (Pack of 1)",,5 Ltr Canola,1,1650.0,451.0,0.0,1199.0,Prepaid_Payments,SF1961359372JIM,Shadowfax,S06ENB5AKFA07166,2025-08-10 13:22:00 +0530
17548022991541632895J,RFC Shipment,2025-08-10 10:35:09 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-10 15:51:31 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,Prepaid_Payments,115761162618255,Delhivery,S06ENB5AKFA07177,2025-08-10 13:35:09 +0530
17548026239971592455J,RFC Shipment,2025-08-10 10:40:24 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-10 14:51:08 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,2,1250.0,802.0,0.0,1698.0,COD,21194011446734,Delhivery,S06ENB5AKFA07164,2025-08-10 13:40:24 +0530
17548030640751369711J,RFC Shipment,2025-08-10 10:47:44 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-10 12:57:02 +0530,"Jivo Pomace Cooking Edible Olive Oil 5 Litre Tin | Recommendable for Roasting, Frying, Baking All type of Cuisines| Healthy Cooking Oil for Daily use (Pack of 1)",,Jivo Pomace Olive Oil 5 Litre Tin (Pack of 1),1,4999.0,2900.0,0.0,2099.0,COD,SF1961256025JIM,Shadowfax,S06ENB5AKFA07143,2025-08-10 13:47:44 +0530
17548043573101517008J,RFC Shipment,2025-08-10 11:09:19 +0530,pick_up_confirmed,RRL HR JHJ Luhari 3P RFC,2025-08-10 11:57:11 +0530,Jivo Gold Refined Oil Blend of Rice Bran oil & Sunflower oil 5 litre,,Jivo Gold_5 Ltr,1,1049.0,199.0,0.0,850.0,Prepaid_Payments,SF1961021046JIM,Shadowfax,S06ENB5AKFA07140,2025-08-10 14:09:19 +0530
17548055059261033739J,RFC Shipment,2025-08-10 11:28:26 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,2,1250.0,802.0,0.0,1698.0,COD,,,,2025-08-10 14:28:26 +0530
17548056062981606006J,RFC Shipment,2025-08-10 11:30:09 +0530,created,RRL HR JHJ Luhari 3P RFC,,"Jivo Canola Cold Press Oil, 5 Ltr Healthiest Cooking Oil (Pack of 1)",,5 Ltr Canola,1,1650.0,451.0,0.0,1199.0,Prepaid_Payments,,,,2025-08-10 14:30:09 +0530
17548056635181912174J,RFC Shipment,2025-08-10 11:31:04 +0530,created,RRL HR JHJ Luhari 3P RFC,,"Jivo Olive Oil Extra Light Daily Cooking 5 Litre (TIN) | Recommendable for Roasting, Frying, Baking All type of Cuisines| Low Saturated Fat, Low Saturated Fat",,Jivo Olive Oil Extra Light 5 Litre,1,6499.0,3900.0,0.0,2599.0,Prepaid_Payments,,,,2025-08-10 14:31:04 +0530
17548057078821789778J,RFC Shipment,2025-08-10 11:31:48 +0530,invoiced,RRL HR JHJ Luhari 3P RFC,2025-08-11 11:11:33 +0530,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,COD,SF1962856268JIM,Shadowfax,S06ENB5AKFA07196,2025-08-10 14:31:48 +0530
17548068032431260910J,RFC Shipment,2025-08-10 11:50:04 +0530,canceled,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,0,1250.0,0.0,0.0,0.0,COD,,,,2025-08-10 14:50:04 +0530
17548084244561997766J,RFC Shipment,2025-08-10 12:17:04 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed oil Groundnut Oil - 5 Litre | Peanut Oil |Natural Cooking Oil | Chemical Free,,Groundnut oil 5L,1,2800.0,1601.0,0.0,1199.0,COD,,,,2025-08-10 15:17:04 +0530
17548084881361553896J,RFC Shipment,2025-08-10 12:18:08 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,Prepaid_Payments,,,,2025-08-10 15:18:08 +0530
17548084926191508685J,RFC Shipment,2025-08-10 12:18:13 +0530,created,RRL HR JHJ Luhari 3P RFC,,"Jivo Extra Virgin Olive Oil, 1L for Dressings, Salad and Soups, Dips & Marinades.",,Extra Virgin Olive Oil 1 ltr,1,1590.0,891.0,0.0,699.0,COD,,,,2025-08-10 15:18:13 +0530
17548086327361393000J,RFC Shipment,2025-08-10 12:20:33 +0530,created,RRL HR JHJ Luhari 3P RFC,,"Jivo Pomace Cooking Edible Olive Oil 5 Litre Tin | Recommendable for Roasting, Frying, Baking All type of Cuisines| Healthy Cooking Oil for Daily use (Pack of 1)",,Jivo Pomace Olive Oil 5 Litre Tin (Pack of 1),1,4999.0,2900.0,0.0,2099.0,Prepaid_Payments,,,,2025-08-10 15:20:33 +0530
17548096015491681239J,RFC Shipment,2025-08-10 12:36:42 +0530,canceled,RRL HR JHJ Luhari 3P RFC,,Jivo Pomace Olive Oil 2 Ltr (Bottle),,Jivo Pomace Olive Oil 2 Ltr (Bottle),0,1449.0,0.0,0.0,0.0,COD,,,,2025-08-10 15:36:42 +0530
17548101646471226268J,RFC Shipment,2025-08-10 12:46:05 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,Prepaid_Payments,,,,2025-08-10 15:46:05 +0530
17548104764251883494J,RFC Shipment,2025-08-10 12:51:17 +0530,invoiced,RRL HR JHJ Luhari 3P RFC,2025-08-11 10:38:11 +0530,Jivo Gold Refined Oil Blend of Rice Bran oil & Sunflower oil 5 litre,,Jivo Gold_5 Ltr,1,1049.0,199.0,0.0,850.0,Prepaid_Payments,115761162757216,Delhivery,S06ENB5AKFA07191,2025-08-10 15:51:17 +0530
17548107448871964111J,RFC Shipment,2025-08-10 12:55:45 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,Prepaid_Payments,,,,2025-08-10 15:55:45 +0530
17548109568681174561J,RFC Shipment,2025-08-10 12:59:17 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,COD,,,,2025-08-10 15:59:17 +0530
17548114787761150600J,RFC Shipment,2025-08-10 13:07:59 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,COD,,,,2025-08-10 16:07:59 +0530
17548116966901880108J,RFC Shipment,2025-08-10 13:11:38 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,COD,,,,2025-08-10 16:11:38 +0530
17548122765051552164J,RFC Shipment,2025-08-10 13:21:17 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,4,1250.0,1704.0,0.0,3296.0,COD,,,,2025-08-10 16:21:17 +0530
17548133985141765585J,RFC Shipment,2025-08-10 13:40:00 +0530,created,RRL HR JHJ Luhari 3P RFC,,JIVO Soyabean Cooking Oil 5 Ltr (Pack of 1),,Jivo Soyabean Oil 5L,1,1100.0,251.0,0.0,849.0,Prepaid_Payments,,,,2025-08-10 16:40:00 +0530
17548139116781066912J,RFC Shipment,2025-08-10 13:48:34 +0530,invoiced,RRL HR JHJ Luhari 3P RFC,2025-08-11 09:32:15 +0530,Jivo Cold Pressed oil Groundnut Oil - 5 Litre | Peanut Oil |Natural Cooking Oil | Chemical Free,,Groundnut oil 5L,1,2800.0,1601.0,0.0,1199.0,Prepaid_Payments,115761162697366,Delhivery,S06ENB5AKFA07189,2025-08-10 16:48:34 +0530
17548143060141611798J,RFC Shipment,2025-08-10 13:55:07 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,485.9,0.0,764.1,Prepaid_Payments,,,,2025-08-10 16:55:07 +0530
17548145920241191912J,RFC Shipment,2025-08-10 13:59:52 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Extra Light Olive Oil 2 Ltr,,Extra Light Olive Oil 2 Ltr,1,1600.0,504.0,0.0,1096.0,COD,,,,2025-08-10 16:59:52 +0530
17548154366751492158J,RFC Shipment,2025-08-10 14:13:57 +0530,invoiced,RRL HR JHJ Luhari 3P RFC,2025-08-11 11:11:32 +0530,Jivo Cold Pressed Sunflower Oil  5 Ltr - Chemical free,,Sunflower 5 ltr,1,1350.0,300.0,0.0,1050.0,COD,SF1962856261JIM,Shadowfax,S06ENB5AKFA07195,2025-08-10 17:13:57 +0530
17548155171871084647J,RFC Shipment,2025-08-10 14:15:17 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,Prepaid_Payments,,,,2025-08-10 17:15:17 +0530
17548159708581832883J,RFC Shipment,2025-08-10 14:22:51 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,COD,,,,2025-08-10 17:22:51 +0530
17548163616341828969J,RFC Shipment,2025-08-10 14:29:22 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,Prepaid_Payments,,,,2025-08-10 17:29:22 +0530
17548165670481835409J,RFC Shipment,2025-08-10 14:32:47 +0530,canceled,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,0,1250.0,0.0,0.0,0.0,COD,,,,2025-08-10 17:32:47 +0530
17548168671091344711J,RFC Shipment,2025-08-10 14:37:47 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,COD,,,,2025-08-10 17:37:47 +0530
17548179519281029297J,RFC Shipment,2025-08-10 14:55:52 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,Prepaid_Payments,,,,2025-08-10 17:55:52 +0530
17548182390651995478J,RFC Shipment,2025-08-10 15:00:39 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Gold Refined Oil Blend of Rice Bran oil & Sunflower oil 5 litre,,Jivo Gold_5 Ltr,1,1049.0,199.0,0.0,850.0,COD,,,,2025-08-10 18:00:39 +0530
17548183655931056741J,RFC Shipment,2025-08-10 15:02:48 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,Prepaid_Payments,,,,2025-08-10 18:02:48 +0530
17548188935811603679J,RFC Shipment,2025-08-10 15:11:35 +0530,created,RRL HR JHJ Luhari 3P RFC,,"Jivo Canola Cold Press Oil, 5 Ltr Healthiest Cooking Oil (Pack of 1)",,5 Ltr Canola,1,1650.0,451.0,0.0,1199.0,COD,,,,2025-08-10 18:11:35 +0530
17548198568261731458J,RFC Shipment,2025-08-10 15:27:37 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed oil Groundnut Oil - 5 Litre | Peanut Oil |Natural Cooking Oil | Chemical Free,,Groundnut oil 5L,1,2800.0,1601.0,0.0,1199.0,COD,,,,2025-08-10 18:27:37 +0530
17548200936531435917J,RFC Shipment,2025-08-10 15:31:34 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,COD,,,,2025-08-10 18:31:34 +0530
17548206933761198782J,RFC Shipment,2025-08-10 15:41:34 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Gold Refined Oil Blend of Rice Bran oil & Sunflower oil 5 litre,,Jivo Gold_5 Ltr,1,1049.0,199.0,0.0,850.0,Prepaid_Payments,,,,2025-08-10 18:41:34 +0530
17548208058291135612J,RFC Shipment,2025-08-10 15:43:26 +0530,created,RRL HR JHJ Luhari 3P RFC,,"Sano Sunflower Oil 5 Ltr Pet Bottle - Pure, Nutrient-Rich Cooking Oil with High Smoke Point",,Sano_Sunflower_5L,1,1475.0,676.0,0.0,799.0,Prepaid_Payments,,,,2025-08-10 18:43:26 +0530
17548219731561617975J,RFC Shipment,2025-08-10 16:02:53 +0530,created,RRL HR JHJ Luhari 3P RFC,,"Jivo Extra Virgin Olive Oil 5 litre | Contains Vitamin E | Low in Saturated Fat | Natural and Cold Pressed Cooking Oil, for Dressings, Salad and Soups, Dips & Marinades (Pack of 1-5L Tin)",,Jivo Extra Virgin Olive Oil 5 litre,1,7999.0,4000.0,0.0,3999.0,Prepaid_Payments,,,,2025-08-11 10:02:53 +0530
17548219731561617975J,RFC Shipment,2025-08-10 16:02:53 +0530,created,RRL HR JHJ Luhari 3P RFC,,"Jivo Olive Oil Extra Light Daily Cooking 5 Litre (TIN) | Recommendable for Roasting, Frying, Baking All type of Cuisines| Low Saturated Fat, Low Saturated Fat",,Jivo Olive Oil Extra Light 5 Litre,1,6499.0,3900.0,0.0,2599.0,Prepaid_Payments,,,,2025-08-11 10:02:53 +0530
17548226553991593361J,RFC Shipment,2025-08-10 16:14:16 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,Prepaid_Payments,,,,2025-08-11 10:14:16 +0530
17548228170651226990J,RFC Shipment,2025-08-10 16:16:57 +0530,created,RRL HR JHJ Luhari 3P RFC,,"Jivo Canola Cold Press Oil, 5 Ltr Healthiest Cooking Oil (Pack of 1)",,5 Ltr Canola,1,1650.0,451.0,0.0,1199.0,Prepaid_Payments,,,,2025-08-11 10:16:57 +0530
17548230043531909970J,RFC Shipment,2025-08-10 16:20:05 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,485.9,0.0,764.1,Prepaid_Payments,,,,2025-08-11 10:20:05 +0530
17548231710431621557J,RFC Shipment,2025-08-10 16:22:52 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,Prepaid_Payments,,,,2025-08-11 10:22:52 +0530
17548231710431621557J,RFC Shipment,2025-08-10 16:22:52 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed Sunflower Oil  5 Ltr - Chemical free,,Sunflower 5 ltr,1,1350.0,300.0,0.0,1050.0,Prepaid_Payments,,,,2025-08-11 10:22:52 +0530
17548231710431621557J,RFC Shipment,2025-08-10 16:22:52 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed oil Groundnut Oil - 5 Litre | Peanut Oil |Natural Cooking Oil | Chemical Free,,Groundnut oil 5L,1,2800.0,1601.0,0.0,1199.0,Prepaid_Payments,,,,2025-08-11 10:22:52 +0530
17548236976501423955J,RFC Shipment,2025-08-10 16:31:39 +0530,invoiced,RRL HR JHJ Luhari 3P RFC,2025-08-11 11:03:37 +0530,Jivo Cold Pressed oil Groundnut Oil - 5 Litre | Peanut Oil |Natural Cooking Oil | Chemical Free,,Groundnut oil 5L,1,2800.0,1601.0,0.0,1199.0,COD,SF1962649476JIM,Shadowfax,S06ENB5AKFA07194,2025-08-11 10:31:39 +0530
17548240786611893799J,RFC Shipment,2025-08-10 16:37:59 +0530,created,RRL HR JHJ Luhari 3P RFC,,JIVO Soyabean Cooking Oil 5 Ltr (Pack of 1),,Jivo Soyabean Oil 5L,2,1100.0,502.0,0.0,1698.0,COD,,,,2025-08-11 10:37:59 +0530
17548250120391582091J,RFC Shipment,2025-08-10 16:53:32 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,COD,,,,2025-08-11 10:53:32 +0530
17548257374341283782J,RFC Shipment,2025-08-10 17:05:38 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,Prepaid_Payments,,,,2025-08-11 11:05:38 +0530
17548258598391209134J,RFC Shipment,2025-08-10 17:07:41 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Pomace Olive Oil 1 Litre,,Jivo Pomace Olive Oil 1 Litre,1,749.0,250.0,0.0,499.0,COD,,,,2025-08-11 11:07:41 +0530
17548265101781766737J,RFC Shipment,2025-08-10 17:18:31 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Pomace Olive Oil 1 Litre,,Jivo Pomace Olive Oil 1 Litre,1,749.0,250.0,0.0,499.0,Prepaid_Payments,,,,2025-08-11 11:18:31 +0530
17548278252631889650J,RFC Shipment,2025-08-10 17:40:28 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,Prepaid_Payments,,,,2025-08-11 11:40:28 +0530
17548280443821110082J,RFC Shipment,2025-08-10 17:44:04 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed oil Groundnut Oil - 5 Litre | Peanut Oil |Natural Cooking Oil | Chemical Free,,Groundnut oil 5L,1,2800.0,1601.0,0.0,1199.0,Prepaid_Payments,,,,2025-08-11 11:44:04 +0530
17548282052711285723J,RFC Shipment,2025-08-10 17:46:45 +0530,created,RRL HR JHJ Luhari 3P RFC,,"Jivo Canola Cold Press Oil, 5 Ltr Healthiest Cooking Oil (Pack of 1)",,5 Ltr Canola,1,1650.0,451.0,0.0,1199.0,COD,,,,2025-08-11 11:46:45 +0530
17548293397821758335J,RFC Shipment,2025-08-10 18:06:02 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,COD,,,,2025-08-11 12:06:02 +0530
17548302758401017455J,RFC Shipment,2025-08-10 18:21:16 +0530,created,RRL HR JHJ Luhari 3P RFC,,Jivo Cold Pressed Kachi Ghani Pure Mustard Oil 5 Litre,,Mustard Oil 5L,1,1250.0,401.0,0.0,849.0,COD,,,,2025-08-11 12:21:16 +0530
